step,loss,lrm,tok_per_sec
8517,0.047343,0.27,30123
8518,0.048151,0.27,30183
8519,0.047433,0.27,30200
8520,0.048186,0.27,30198
8521,0.047462,0.27,30203
8522,0.047314,0.27,28613
8523,0.046805,0.27,30199
8524,0.045678,0.27,30194
8525,0.045099,0.27,30133
8526,0.044899,0.27,30203
8527,0.043629,0.27,30207
8528,0.04303,0.27,30207
8529,0.042962,0.26,30205
8530,0.042525,0.26,30133
8531,0.042252,0.26,30161
8532,0.042277,0.26,30203
8533,0.042378,0.26,30199
8534,0.042121,0.26,30144
8535,0.041089,0.26,30164
8536,0.040441,0.26,28433
8537,0.039532,0.26,30165
8538,0.039307,0.26,30205
8539,0.039579,0.26,30186
8540,0.04098,0.26,30007
8541,0.041142,0.26,30203
8542,0.041072,0.26,30200
8543,0.042473,0.26,30190
8544,0.042844,0.26,30202
8545,0.042317,0.26,30180
8546,0.041966,0.26,30202
8547,0.042318,0.26,30195
8548,0.041944,0.26,29960
8549,0.042032,0.26,30196
8550,0.042521,0.26,30188
8551,0.042773,0.26,30191
8552,0.043159,0.26,30197
8553,0.042964,0.26,30189
8554,0.043289,0.26,30157
8555,0.045168,0.26,30202
8556,0.044484,0.26,30200
8557,0.042905,0.26,30203
8558,0.042659,0.26,30197
8559,0.042376,0.26,30195
8560,0.042387,0.26,30193
8561,0.042001,0.26,30181
8562,0.042341,0.26,30197
8563,0.041723,0.26,30182
8564,0.04145,0.26,30098
8565,0.040866,0.26,29428
8566,0.041283,0.26,30171
8567,0.040405,0.26,30181
8568,0.04012,0.26,28627
8569,0.041426,0.26,30145
8570,0.041953,0.26,30167
8571,0.041719,0.26,30182
8572,0.043435,0.26,30062
8573,0.043416,0.26,29859
8574,0.043476,0.26,30197
8575,0.042493,0.26,30206
8576,0.042854,0.26,30160
8577,0.043268,0.26,30199
8578,0.043015,0.26,30198
8579,0.042679,0.26,30199
8580,0.042085,0.26,30178
8581,0.041664,0.26,30198
8582,0.041527,0.26,30012
8583,0.041529,0.26,30170
8584,0.041204,0.26,30191
8585,0.041601,0.26,30168
8586,0.041553,0.26,29987
8587,0.041343,0.26,30194
8588,0.041686,0.26,30180
8589,0.041024,0.26,30177
8590,0.040465,0.26,30138
8591,0.041341,0.26,30153
8592,0.040999,0.26,30109
8593,0.044168,0.26,30105
8594,0.043026,0.26,30063
8595,0.042557,0.26,30199
8596,0.043021,0.26,30194
8597,0.043971,0.26,30198
8598,0.04303,0.25,30198
8599,0.042938,0.25,30067
8600,0.0426,0.25,29968
8601,0.041817,0.25,30138
8602,0.040874,0.25,30135
8603,0.040104,0.25,30183
8604,0.039764,0.25,30175
8605,0.039439,0.25,30175
8606,0.040387,0.25,30179
8607,0.040145,0.25,30197
8608,0.039737,0.25,30201
8609,0.039172,0.25,30145
8610,0.040209,0.25,30164
8611,0.040003,0.25,30177
8612,0.039333,0.25,30198
8613,0.039301,0.25,30170
8614,0.039651,0.25,30138
8615,0.038798,0.25,28724
8616,0.03825,0.25,30170
8617,0.038,0.25,30126
8618,0.039048,0.25,30130
8619,0.039525,0.25,29941
8620,0.038948,0.25,30197
8621,0.039386,0.25,30188
8622,0.038758,0.25,30198
8623,0.0378,0.25,30111
8624,0.037361,0.25,30103
8625,0.037505,0.25,29528
8626,0.037905,0.25,30103
8627,0.039221,0.25,30182
8628,0.038895,0.25,30198
8629,0.039325,0.25,30154
8630,0.039575,0.25,30143
8631,0.039002,0.25,30198
8632,0.038836,0.25,30163
8633,0.038053,0.25,30193
8634,0.038354,0.25,30199
8635,0.038323,0.25,30198
8636,0.038297,0.25,30199
8637,0.037481,0.25,30182
8638,0.038368,0.25,30192
8639,0.038764,0.25,30190
8640,0.038351,0.25,30176
8641,0.038353,0.25,30191
8642,0.038218,0.25,30197
8643,0.038537,0.25,29868
8644,0.039022,0.25,30177
8645,0.038667,0.25,30155
8646,0.040535,0.25,30161
8647,0.040645,0.25,30189
8648,0.041806,0.25,30162
8649,0.041967,0.25,30198
8650,0.041754,0.25,30181
8651,0.041326,0.25,30180
8652,0.040948,0.25,30184
8653,0.040676,0.25,30184
8654,0.041082,0.25,30039
8655,0.041687,0.25,30186
8656,0.041619,0.25,30193
8657,0.0413,0.25,30190
8658,0.042192,0.25,30185
8659,0.041533,0.25,25999
8660,0.041271,0.25,30192
8661,0.041459,0.25,28605
8662,0.041249,0.25,30140
8663,0.042843,0.25,30203
8664,0.042536,0.25,30198
8665,0.041409,0.25,30170
8666,0.040995,0.24,30204
8667,0.040516,0.24,30202
8668,0.039445,0.24,30198
8669,0.039116,0.24,30192
8670,0.038483,0.24,30126
8671,0.037851,0.24,30188
8672,0.037815,0.24,30202
8673,0.037553,0.24,28464
8674,0.037589,0.24,30191
8675,0.037055,0.24,30190
8676,0.036503,0.24,29970
8677,0.037721,0.24,30187
8678,0.037347,0.24,30187
8679,0.036848,0.24,30189
8680,0.037944,0.24,30174
8681,0.037871,0.24,29901
8682,0.038038,0.24,30168
8683,0.037378,0.24,30194
8684,0.037073,0.24,30179
8685,0.037714,0.24,30197
8686,0.03792,0.24,30185
8687,0.03774,0.24,30184
8688,0.03773,0.24,30043
8689,0.04053,0.24,28330
8690,0.039873,0.24,30179
8691,0.041222,0.24,29852
8692,0.04117,0.24,30151
8693,0.040494,0.24,30181
8694,0.040566,0.24,30159
8695,0.039478,0.24,30183
8696,0.038967,0.24,30198
8697,0.039089,0.24,30197
8698,0.039373,0.24,28240
8699,0.038738,0.24,30164
8700,0.03841,0.24,30198
8701,0.038473,0.24,30207
8702,0.040918,0.24,30200
8703,0.04047,0.24,30205
8704,0.040309,0.24,30173
8705,0.039581,0.24,30192
8706,0.03867,0.24,30199
8707,0.037705,0.24,28557
8708,0.037352,0.24,30181
8709,0.037919,0.24,30151
8710,0.037542,0.24,30198
8711,0.037434,0.24,30195
8712,0.037056,0.24,30197
8713,0.037392,0.24,30198
8714,0.037101,0.24,30182
8715,0.037081,0.24,29915
8716,0.036689,0.24,30098
8717,0.037608,0.24,30190
8718,0.036715,0.24,30030
8719,0.036693,0.24,30185
8720,0.036799,0.24,30205
8721,0.037226,0.24,30174
8722,0.03765,0.24,30164
8723,0.036633,0.24,29400
8724,0.036543,0.24,30129
8725,0.037459,0.24,30180
8726,0.038255,0.24,30190
8727,0.038087,0.24,30107
8728,0.039564,0.24,30181
8729,0.038396,0.24,29042
8730,0.038419,0.24,30196
8731,0.038806,0.24,30193
8732,0.038514,0.24,30195
8733,0.037795,0.24,30190
8734,0.037683,0.24,29870
8735,0.037643,0.23,30098
8736,0.037257,0.23,30184
8737,0.037805,0.23,30185
8738,0.037743,0.23,30184
8739,0.037511,0.23,30176
8740,0.037338,0.23,30176
8741,0.038251,0.23,30072
8742,0.038447,0.23,30192
8743,0.039024,0.23,30024
8744,0.038692,0.23,27518
8745,0.038027,0.23,30188
8746,0.037204,0.23,30192
8747,0.036872,0.23,30190
8748,0.037167,0.23,30119
8749,0.039179,0.23,30032
8750,0.038452,0.23,30034
8751,0.037903,0.23,30114
8752,0.037123,0.23,29916
8753,0.039885,0.23,30061
8754,0.04267,0.23,28048
8755,0.041594,0.23,30151
8756,0.041055,0.23,30093
8757,0.040568,0.23,30120
8758,0.040279,0.23,30015
8759,0.039486,0.23,28501
8760,0.039606,0.23,30153
8761,0.038712,0.23,30110
8762,0.037544,0.23,30108
8763,0.036848,0.23,30194
8764,0.036416,0.23,30175
8765,0.036814,0.23,30118
8766,0.036959,0.23,30164
8767,0.036336,0.23,30155
8768,0.036005,0.23,30172
8769,0.037314,0.23,30145
8770,0.037375,0.23,30115
8771,0.037383,0.23,30177
8772,0.036589,0.23,30176
8773,0.036479,0.23,30170
8774,0.036553,0.23,30180
8775,0.035575,0.23,30151
8776,0.036261,0.23,30196
8777,0.036479,0.23,30160
8778,0.037101,0.23,30174
8779,0.037007,0.23,30150
8780,0.036499,0.23,30142
8781,0.036048,0.23,30173
8782,0.035388,0.23,30183
8783,0.035861,0.23,30163
8784,0.035001,0.23,30033
8785,0.034463,0.23,30190
8786,0.03574,0.23,29647
8787,0.03601,0.23,30108
8788,0.036602,0.23,30123
8789,0.036139,0.23,28552
8790,0.036537,0.23,30199
8791,0.035868,0.23,30102
8792,0.037257,0.23,30141
8793,0.037068,0.23,30175
8794,0.037353,0.23,30190
8795,0.037708,0.23,30059
8796,0.037442,0.23,30184
8797,0.036757,0.23,30194
8798,0.035589,0.23,30183
8799,0.035581,0.23,30188
8800,0.035369,0.23,28465
8801,0.035193,0.23,29400
8802,0.034669,0.23,30199
8803,0.034092,0.22,30205
8804,0.03476,0.22,30186
8805,0.034648,0.22,30182
8806,0.034475,0.22,30189
8807,0.034257,0.22,30204
8808,0.034333,0.22,30056
8809,0.033807,0.22,30039
8810,0.033675,0.22,30198
8811,0.034417,0.22,30186
8812,0.03499,0.22,30128
8813,0.035015,0.22,30059
8814,0.034604,0.22,30178
8815,0.03607,0.22,29649
8816,0.036063,0.22,30197
8817,0.036534,0.22,30205
8818,0.036071,0.22,29772
8819,0.035108,0.22,30164
8820,0.034894,0.22,29909
8821,0.033997,0.22,30194
8822,0.034435,0.22,30172
8823,0.034005,0.22,30200
8824,0.033889,0.22,30193
8825,0.033515,0.22,30191
8826,0.033529,0.22,30193
8827,0.03355,0.22,30113
8828,0.034265,0.22,30182
8829,0.035495,0.22,30160
8830,0.035355,0.22,30177
8831,0.03542,0.22,30190
8832,0.035554,0.22,30186
8833,0.035162,0.22,30188
8834,0.034476,0.22,30183
8835,0.036905,0.22,30178
8836,0.036485,0.22,30189
8837,0.035406,0.22,30186
8838,0.034985,0.22,30175
8839,0.034707,0.22,30177
8840,0.03521,0.22,30185
8841,0.035422,0.22,29481
8842,0.034946,0.22,30157
8843,0.034422,0.22,30141
8844,0.033685,0.22,30181
8845,0.032878,0.22,30163
8846,0.032692,0.22,30180
8847,0.032929,0.22,28446
8848,0.03237,0.22,30177
8849,0.032279,0.22,30185
8850,0.032773,0.22,30187
8851,0.032711,0.22,30190
8852,0.033375,0.22,30190
8853,0.033188,0.22,30191
8854,0.032844,0.22,30101
8855,0.032273,0.22,30202
8856,0.032646,0.22,30195
8857,0.032594,0.22,30199
8858,0.032631,0.22,30191
8859,0.032446,0.22,30082
8860,0.032492,0.22,29998
8861,0.032441,0.22,30183
8862,0.032174,0.22,30194
8863,0.03168,0.22,30196
8864,0.031776,0.22,30182
8865,0.031322,0.22,30173
8866,0.031537,0.22,30103
8867,0.032347,0.22,30171
8868,0.032253,0.22,30191
8869,0.032813,0.22,30194
8870,0.032217,0.22,30197
8871,0.032863,0.22,30162
8872,0.032811,0.21,30177
8873,0.033681,0.21,30051
8874,0.03355,0.21,30187
8875,0.033736,0.21,30158
8876,0.032846,0.21,30099
8877,0.033796,0.21,30199
8878,0.033592,0.21,30078
8879,0.032974,0.21,30187
8880,0.033102,0.21,30185
8881,0.032782,0.21,29959
8882,0.032731,0.21,30191
8883,0.032382,0.21,30005
8884,0.032766,0.21,30163
8885,0.032528,0.21,30163
8886,0.0337,0.21,30162
8887,0.033821,0.21,30178
8888,0.033787,0.21,30172
8889,0.03428,0.21,30177
8890,0.033972,0.21,30108
8891,0.03364,0.21,30189
8892,0.034697,0.21,28595
8893,0.034479,0.21,30169
8894,0.033532,0.21,30153
8895,0.032856,0.21,30171
8896,0.032335,0.21,30051
8897,0.031893,0.21,30192
8898,0.031944,0.21,30188
8899,0.031251,0.21,30185
8900,0.030752,0.21,30195
8901,0.030167,0.21,30192
8902,0.030301,0.21,30196
8903,0.030503,0.21,30194
8904,0.030811,0.21,30194
8905,0.030302,0.21,30190
8906,0.030051,0.21,30180
8907,0.029974,0.21,30195
8908,0.029396,0.21,30188
8909,0.02952,0.21,30189
8910,0.02973,0.21,30192
8911,0.030578,0.21,30195
8912,0.030331,0.21,29888
8913,0.030089,0.21,29840
8914,0.029832,0.21,30161
8915,0.029707,0.21,30071
8916,0.029252,0.21,30175
8917,0.029298,0.21,30179
8918,0.0294,0.21,30184
8919,0.030159,0.21,30193
8920,0.030063,0.21,30195
8921,0.029902,0.21,30168
8922,0.029896,0.21,30186
8923,0.0303,0.21,30172
8924,0.032644,0.21,30190
8925,0.032622,0.21,30199
8926,0.032215,0.21,30196
8927,0.0327,0.21,30187
8928,0.033902,0.21,30034
8929,0.033382,0.21,29984
8930,0.032739,0.21,30190
8931,0.032126,0.21,30197
8932,0.032353,0.21,30145
8933,0.03224,0.21,30129
8934,0.031269,0.21,30176
8935,0.03173,0.21,30186
8936,0.032032,0.21,30189
8937,0.03157,0.21,30165
8938,0.031709,0.21,30134
8939,0.031349,0.21,28691
8940,0.031094,0.2,30190
8941,0.030451,0.2,30170
8942,0.030272,0.2,30185
8943,0.030386,0.2,29731
8944,0.030202,0.2,30189
8945,0.03013,0.2,30143
8946,0.030021,0.2,30188
8947,0.029494,0.2,30178
8948,0.02923,0.2,30169
8949,0.030524,0.2,30164
8950,0.03013,0.2,30184
8951,0.030246,0.2,30193
8952,0.029968,0.2,30174
8953,0.030508,0.2,30194
8954,0.030558,0.2,30187
8955,0.031135,0.2,30172
8956,0.031323,0.2,28317
8957,0.031888,0.2,30182
8958,0.031152,0.2,30193
8959,0.03083,0.2,30204
8960,0.030556,0.2,30199
8961,0.030333,0.2,29641
8962,0.030289,0.2,30167
8963,0.029967,0.2,30175
8964,0.029527,0.2,30180
8965,0.029227,0.2,30164
8966,0.029442,0.2,30192
8967,0.03063,0.2,30198
8968,0.030492,0.2,30102
8969,0.031163,0.2,30167
8970,0.031027,0.2,30178
8971,0.03061,0.2,30157
8972,0.030182,0.2,30194
8973,0.030246,0.2,30191
8974,0.030914,0.2,30195
8975,0.031282,0.2,30199
8976,0.030875,0.2,30200
8977,0.030273,0.2,30200
8978,0.02986,0.2,28383
8979,0.031088,0.2,30196
8980,0.030447,0.2,30162
8981,0.030436,0.2,28549
8982,0.030735,0.2,30191
8983,0.029968,0.2,30185
8984,0.029412,0.2,29731
8985,0.029363,0.2,28276
8986,0.029702,0.2,30185
8987,0.031778,0.2,30197
8988,0.031183,0.2,28636
8989,0.031234,0.2,30191
8990,0.030719,0.2,30169
8991,0.030146,0.2,30197
8992,0.02994,0.2,30194
8993,0.030574,0.2,30146
8994,0.03038,0.2,27528
8995,0.03118,0.2,30184
8996,0.031003,0.2,30192
8997,0.030213,0.2,30196
8998,0.03002,0.2,30201
8999,0.02952,0.2,30202
9000,0.029324,0.2,30392
9001,0.030585,0.2,29708
9002,0.030257,0.2,30349
9003,0.031005,0.2,30311
9004,0.030132,0.2,30332
9005,0.030326,0.2,30329
9006,0.030337,0.2,30328
9007,0.030406,0.2,30327
9008,0.03007,0.19,30334
9009,0.02977,0.19,30282
9010,0.029515,0.19,29816
9011,0.029722,0.19,30324
9012,0.029006,0.19,30304
9013,0.028286,0.19,30328
9014,0.029998,0.19,30320
9015,0.030331,0.19,30285
9016,0.030216,0.19,30301
9017,0.029344,0.19,30321
9018,0.030485,0.19,30323
9019,0.061778,0.19,30341
9020,0.058059,0.19,30340
9021,0.054993,0.19,30097
9022,0.051809,0.19,30303
9023,0.050585,0.19,30300
9024,0.04772,0.19,30195
9025,0.046072,0.19,30303
9026,0.044737,0.19,30320
9027,0.043741,0.19,30276
9028,0.042888,0.19,30233
9029,0.041689,0.19,30266
9030,0.041388,0.19,28204
9031,0.039904,0.19,30265
9032,0.040945,0.19,30307
9033,0.03952,0.19,30271
9034,0.038271,0.19,30001
9035,0.037875,0.19,30168
9036,0.036956,0.19,30297
9037,0.035983,0.19,30267
9038,0.034546,0.19,30277
9039,0.033242,0.19,30244
9040,0.032813,0.19,29833
9041,0.032085,0.19,30135
9042,0.031278,0.19,30191
9043,0.030588,0.19,30209
9044,0.029559,0.19,30077
9045,0.02955,0.19,30139
9046,0.029188,0.19,30192
9047,0.02917,0.19,30205
9048,0.029417,0.19,29830
9049,0.028924,0.19,30131
9050,0.028372,0.19,30079
9051,0.028483,0.19,29824
9052,0.028476,0.19,29840
9053,0.028409,0.19,30208
9054,0.030092,0.19,30034
9055,0.02966,0.19,30208
9056,0.029593,0.19,30167
9057,0.029234,0.19,30195
9058,0.028804,0.19,30129
9059,0.027966,0.19,30197
9060,0.028799,0.19,30209
9061,0.028255,0.19,30200
9062,0.029212,0.19,30210
9063,0.028483,0.19,30209
9064,0.027898,0.19,30212
9065,0.027165,0.19,28550
9066,0.027766,0.19,30186
9067,0.02805,0.19,30205
9068,0.027785,0.19,30207
9069,0.027089,0.19,30174
9070,0.026263,0.19,30198
9071,0.026508,0.19,30188
9072,0.026471,0.19,30135
9073,0.025856,0.19,29458
9074,0.025735,0.19,30149
9075,0.026242,0.19,30169
9076,0.026135,0.19,28044
9077,0.025987,0.18,30066
9078,0.025806,0.18,27411
9079,0.025521,0.18,30196
9080,0.025177,0.18,30143
9081,0.024721,0.18,30168
9082,0.025019,0.18,30092
9083,0.025308,0.18,30190
9084,0.025378,0.18,29654
9085,0.024993,0.18,30206
9086,0.025436,0.18,30159
9087,0.025131,0.18,30050
9088,0.025346,0.18,30138
9089,0.025105,0.18,30148
9090,0.025634,0.18,30181
9091,0.026701,0.18,30205
9092,0.026076,0.18,30194
9093,0.025912,0.18,30189
9094,0.025903,0.18,30192
9095,0.026204,0.18,30210
9096,0.026548,0.18,30197
9097,0.026813,0.18,30202
9098,0.026217,0.18,30190
9099,0.026193,0.18,30191
9100,0.028153,0.18,29953
9101,0.028709,0.18,30157
9102,0.028044,0.18,30178
9103,0.028497,0.18,30169
9104,0.02957,0.18,30144
9105,0.029346,0.18,30022
9106,0.028658,0.18,30141
9107,0.028252,0.18,30135
9108,0.02858,0.18,30159
9109,0.028049,0.18,30173
9110,0.02756,0.18,30194
9111,0.027519,0.18,30207
9112,0.027788,0.18,30182
9113,0.027669,0.18,30173
9114,0.027432,0.18,30194
9115,0.027925,0.18,30078
9116,0.028157,0.18,30145
9117,0.027855,0.18,30145
9118,0.027598,0.18,29921
9119,0.027546,0.18,30189
9120,0.02724,0.18,29738
9121,0.026567,0.18,30141
9122,0.026463,0.18,28264
9123,0.0265,0.18,30123
9124,0.025907,0.18,30154
9125,0.025727,0.18,30146
9126,0.027488,0.18,30164
9127,0.026834,0.18,30194
9128,0.026974,0.18,30060
9129,0.026318,0.18,30180
9130,0.026227,0.18,30192
9131,0.025668,0.18,30181
9132,0.025447,0.18,30162
9133,0.025222,0.18,30148
9134,0.024963,0.18,30141
9135,0.025747,0.18,30028
9136,0.0259,0.18,30128
9137,0.025292,0.18,30136
9138,0.024968,0.18,30182
9139,0.025036,0.18,30173
9140,0.024798,0.18,30203
9141,0.025859,0.18,30203
9142,0.025473,0.18,30169
9143,0.025189,0.18,29898
9144,0.02497,0.18,30147
9145,0.024749,0.17,30169
9146,0.024467,0.17,30176
9147,0.02445,0.17,30093
9148,0.024425,0.17,29714
9149,0.024373,0.17,30038
9150,0.024771,0.17,30123
9151,0.024481,0.17,30130
9152,0.023978,0.17,30125
9153,0.023966,0.17,30181
9154,0.023792,0.17,30202
9155,0.024285,0.17,30184
9156,0.024728,0.17,30177
9157,0.024334,0.17,30185
9158,0.023956,0.17,30197
9159,0.02391,0.17,29454
9160,0.024536,0.17,30173
9161,0.025324,0.17,30183
9162,0.025164,0.17,30198
9163,0.024797,0.17,30205
9164,0.024623,0.17,30195
9165,0.024726,0.17,30124
9166,0.024375,0.17,30200
9167,0.023923,0.17,30206
9168,0.023616,0.17,28175
9169,0.023922,0.17,30183
9170,0.023982,0.17,30167
9171,0.023461,0.17,30204
9172,0.024306,0.17,30208
9173,0.023728,0.17,30201
9174,0.023475,0.17,30207
9175,0.023311,0.17,28529
9176,0.023177,0.17,30161
9177,0.0227,0.17,30190
9178,0.022377,0.17,30198
9179,0.022744,0.17,30206
9180,0.02301,0.17,30161
9181,0.022581,0.17,30197
9182,0.022362,0.17,30045
9183,0.022196,0.17,30124
9184,0.02218,0.17,30029
9185,0.022334,0.17,30196
9186,0.022375,0.17,30117
9187,0.02251,0.17,30159
9188,0.022916,0.17,30148
9189,0.02373,0.17,30146
9190,0.024099,0.17,30155
9191,0.023885,0.17,30194
9192,0.023872,0.17,29774
9193,0.023177,0.17,29709
9194,0.023259,0.17,30209
9195,0.022708,0.17,30160
9196,0.022332,0.17,29838
9197,0.022458,0.17,30173
9198,0.023789,0.17,30188
9199,0.025029,0.17,30164
9200,0.025099,0.17,30157
9201,0.024981,0.17,30184
9202,0.024844,0.17,30195
9203,0.024533,0.17,30212
9204,0.024404,0.17,30195
9205,0.023942,0.17,30205
9206,0.023536,0.17,30194
9207,0.023405,0.17,30185
9208,0.023629,0.17,30192
9209,0.023251,0.17,30163
9210,0.024157,0.17,30204
9211,0.023614,0.17,27508
9212,0.02361,0.17,30143
9213,0.023888,0.17,30133
9214,0.023561,0.16,28688
9215,0.023374,0.16,30007
9216,0.025924,0.16,30197
9217,0.025233,0.16,30195
9218,0.025234,0.16,30207
9219,0.025162,0.16,30151
9220,0.025114,0.16,30150
9221,0.024599,0.16,30198
9222,0.023873,0.16,30201
9223,0.024877,0.16,30083
9224,0.024033,0.16,30207
9225,0.036002,0.16,30104
9226,0.034432,0.16,30195
9227,0.033281,0.16,30189
9228,0.031913,0.16,30195
9229,0.031076,0.16,30186
9230,0.030526,0.16,30146
9231,0.030221,0.16,30035
9232,0.02917,0.16,29684
9233,0.028116,0.16,30044
9234,0.028694,0.16,29970
9235,0.028356,0.16,30194
9236,0.027825,0.16,30200
9237,0.027238,0.16,30165
9238,0.02708,0.16,30201
9239,0.026239,0.16,30164
9240,0.025796,0.16,30172
9241,0.025555,0.16,30183
9242,0.025049,0.16,30195
9243,0.024707,0.16,30153
9244,0.024209,0.16,30144
9245,0.024543,0.16,30036
9246,0.025089,0.16,30149
9247,0.024272,0.16,30175
9248,0.02446,0.16,29446
9249,0.024169,0.16,29923
9250,0.024188,0.16,29739
9251,0.02371,0.16,30161
9252,0.023336,0.16,30149
9253,0.022854,0.16,29906
9254,0.022579,0.16,30160
9255,0.022638,0.16,30166
9256,0.022118,0.16,29883
9257,0.022745,0.16,30119
9258,0.023583,0.16,29722
9259,0.023283,0.16,29992
9260,0.022957,0.16,30198
9261,0.023161,0.16,28671
9262,0.023246,0.16,30195
9263,0.023005,0.16,30199
9264,0.022985,0.16,30209
9265,0.023032,0.16,30127
9266,0.022544,0.16,30177
9267,0.023421,0.16,30176
9268,0.023338,0.16,30146
9269,0.022867,0.16,30198
9270,0.022711,0.16,30206
9271,0.022741,0.16,28806
9272,0.022688,0.16,30172
9273,0.022579,0.16,30130
9274,0.022253,0.16,30138
9275,0.021916,0.16,30065
9276,0.022245,0.16,30076
9277,0.021817,0.16,30185
9278,0.022008,0.16,30214
9279,0.02168,0.16,30148
9280,0.021739,0.16,30111
9281,0.021928,0.16,27986
9282,0.02176,0.15,30196
9283,0.022422,0.15,30041
9284,0.02254,0.15,30163
9285,0.022506,0.15,30143
9286,0.023174,0.15,30183
9287,0.022579,0.15,30179
9288,0.022591,0.15,29832
9289,0.022529,0.15,30147
9290,0.022804,0.15,30145
9291,0.022586,0.15,30199
9292,0.022366,0.15,29894
9293,0.022494,0.15,30156
9294,0.022378,0.15,30152
9295,0.022359,0.15,29663
9296,0.022406,0.15,30173
9297,0.022149,0.15,30143
9298,0.021773,0.15,30151
9299,0.021464,0.15,30176
9300,0.021629,0.15,30202
9301,0.021487,0.15,30182
9302,0.021372,0.15,29238
9303,0.021317,0.15,30175
9304,0.021547,0.15,30138
9305,0.023454,0.15,30172
9306,0.023173,0.15,30202
9307,0.023359,0.15,28663
9308,0.023199,0.15,30197
9309,0.022777,0.15,30163
9310,0.023336,0.15,29819
9311,0.023236,0.15,30197
9312,0.023171,0.15,30177
9313,0.022895,0.15,30182
9314,0.022323,0.15,30190
9315,0.022249,0.15,30204
9316,0.022069,0.15,30154
9317,0.02174,0.15,30142
9318,0.021389,0.15,29726
9319,0.021369,0.15,30127
9320,0.021673,0.15,30164
9321,0.021545,0.15,30184
9322,0.021533,0.15,30138
9323,0.021282,0.15,30040
9324,0.021034,0.15,30161
9325,0.021285,0.15,30212
9326,0.021151,0.15,30204
9327,0.021074,0.15,30202
9328,0.021687,0.15,30174
9329,0.021706,0.15,30143
9330,0.021466,0.15,30160
9331,0.021062,0.15,30108
9332,0.02125,0.15,30205
9333,0.021607,0.15,30184
9334,0.021425,0.15,30199
9335,0.021049,0.15,30191
9336,0.021987,0.15,30173
9337,0.021824,0.15,30203
9338,0.022998,0.15,30164
9339,0.022479,0.15,30138
9340,0.022136,0.15,30151
9341,0.022737,0.15,30204
9342,0.023152,0.15,30198
9343,0.0228,0.15,30195
9344,0.022522,0.15,30160
9345,0.022763,0.15,29683
9346,0.022342,0.15,30211
9347,0.022578,0.15,30076
9348,0.022436,0.15,30177
9349,0.0222,0.15,30158
9350,0.021704,0.15,30182
9351,0.021418,0.14,30118
9352,0.021387,0.14,30187
9353,0.022605,0.14,28654
9354,0.022571,0.14,30201
9355,0.022163,0.14,30191
9356,0.02188,0.14,30124
9357,0.021912,0.14,30025
9358,0.021604,0.14,26292
9359,0.021083,0.14,30195
9360,0.021076,0.14,30141
9361,0.021157,0.14,29168
9362,0.02077,0.14,30176
9363,0.020716,0.14,30124
9364,0.020549,0.14,30179
9365,0.021939,0.14,27338
9366,0.023054,0.14,30175
9367,0.023506,0.14,30201
9368,0.022797,0.14,30202
9369,0.022378,0.14,30150
9370,0.022046,0.14,30186
9371,0.021655,0.14,30191
9372,0.021305,0.14,28744
9373,0.021076,0.14,30076
9374,0.020915,0.14,27671
9375,0.02077,0.14,30198
9376,0.020689,0.14,30150
9377,0.020605,0.14,30187
9378,0.02054,0.14,30207
9379,0.020349,0.14,30178
9380,0.020713,0.14,30177
9381,0.020681,0.14,30040
9382,0.020599,0.14,29627
9383,0.020466,0.14,30082
9384,0.020152,0.14,30149
9385,0.020321,0.14,29058
9386,0.020125,0.14,30206
9387,0.019908,0.14,30192
9388,0.019882,0.14,29839
9389,0.021188,0.14,30149
9390,0.020872,0.14,30170
9391,0.020617,0.14,30170
9392,0.020438,0.14,29628
9393,0.020482,0.14,28375
9394,0.020142,0.14,30157
9395,0.019899,0.14,30200
9396,0.019728,0.14,30190
9397,0.021107,0.14,27214
9398,0.021015,0.14,30149
9399,0.021104,0.14,30111
9400,0.021242,0.14,27765
